Restaurant ID,Restaurant Name,Segment,Email,Phone,Website,Day 0 Subject,Day 0 Body,Day 3 Subject,Day 3 Body,Day 7 Subject,Day 7 Body
cmhcu3shd001heqk64imti8qc,"Taco Bell","Family-Friendly Upsell",,(346) 615-8780,https://locations.tacobell.com/tx/katy/3130-fm-1463.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=042038&utm_content=website&y_source=1_MjAyOTczNzIzNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,"🎉 Your Taco Bell Kids Deal is LIVE on eKaty!","Hi Taco Bell team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Taco Bell - Quick question","Hi Taco Bell team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Taco Bell - Your spot is about to be taken","Hi Taco Bell team,

**This is my last email.**

I've reached out a couple times about getting Taco Bell featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/taco-bell?claim=true"
cmhcu3shj001ieqk6h64wmj2j,"Southpark at Cinco Ranch","Family-Friendly Upsell",,(713) 599-3500,https://www.regencycenters.com/property/detail/60603/Southpark-at-Cinco-Ranch,"🎉 Your Southpark at Cinco Ranch Kids Deal is LIVE on eKaty!","Hi Southpark at Cinco Ranch team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Southpark at Cinco Ranch - Quick question","Hi Southpark at Cinco Ranch team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Southpark at Cinco Ranch - Your spot is about to be taken","Hi Southpark at Cinco Ranch team,

**This is my last email.**

I've reached out a couple times about getting Southpark at Cinco Ranch featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/southpark-at-cinco-ranch?claim=true"
cmhcu3shz001jeqk69d12oqjk,"Ling’s Restaurant","Family-Friendly Upsell",,(281) 347-1001,https://www.lingsrestauranttx.com/,"🎉 Your Ling’s Restaurant Kids Deal is LIVE on eKaty!","Hi Ling’s Restaurant team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Ling’s Restaurant - Quick question","Hi Ling’s Restaurant team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Ling’s Restaurant - Your spot is about to be taken","Hi Ling’s Restaurant team,

**This is my last email.**

I've reached out a couple times about getting Ling’s Restaurant featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/ling-s-restaurant?claim=true"
cmhcu3sia001keqk6tqx83lv9,"Texas Borders Bar and Grill","Family-Friendly Upsell",,(281) 578-8785,https://www.texasbordersbarandgrill.com/,"🎉 Your Texas Borders Bar and Grill Kids Deal is LIVE on eKaty!","Hi Texas Borders Bar and Grill team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Texas Borders Bar and Grill - Quick question","Hi Texas Borders Bar and Grill team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Texas Borders Bar and Grill - Your spot is about to be taken","Hi Texas Borders Bar and Grill team,

**This is my last email.**

I've reached out a couple times about getting Texas Borders Bar and Grill featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/texas-borders-bar-and-grill?claim=true"
cmhcu3sis001neqk6jnwnvz89,"Cheddar's Scratch Kitchen","Family-Friendly Upsell",,(281) 578-0593,https://www.cheddars.com/locations/tx/katy/katy/2039?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:katy-tx-2039_pl:locurl_rd:1033,"🎉 Your Cheddar's Scratch Kitchen Kids Deal is LIVE on eKaty!","Hi Cheddar's Scratch Kitchen team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Cheddar's Scratch Kitchen - Quick question","Hi Cheddar's Scratch Kitchen team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Cheddar's Scratch Kitchen - Your spot is about to be taken","Hi Cheddar's Scratch Kitchen team,

**This is my last email.**

I've reached out a couple times about getting Cheddar's Scratch Kitchen featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/cheddar-s-scratch-kitchen?claim=true"
cmhcu3six001oeqk6y429vo9u,"Hasta La Pasta","Family-Friendly Upsell",,(281) 392-0045,http://www.hastalapasta.com/,"🎉 Your Hasta La Pasta Kids Deal is LIVE on eKaty!","Hi Hasta La Pasta team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Hasta La Pasta - Quick question","Hi Hasta La Pasta team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Hasta La Pasta - Your spot is about to be taken","Hi Hasta La Pasta team,

**This is my last email.**

I've reached out a couple times about getting Hasta La Pasta featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/hasta-la-pasta?claim=true"
cmhcu3sj3001peqk6srtxwrad,"The Golf Club at Cinco Ranch","Family-Friendly Upsell",,(281) 395-4653,https://www.golfclubatcincoranch.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,"🎉 Your The Golf Club at Cinco Ranch Kids Deal is LIVE on eKaty!","Hi The Golf Club at Cinco Ranch team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: The Golf Club at Cinco Ranch - Quick question","Hi The Golf Club at Cinco Ranch team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] The Golf Club at Cinco Ranch - Your spot is about to be taken","Hi The Golf Club at Cinco Ranch team,

**This is my last email.**

I've reached out a couple times about getting The Golf Club at Cinco Ranch featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/the-golf-club-at-cinco-ranch?claim=true"
cmhcu3sjw001ueqk6xb67zf9x,"Luby's","Family-Friendly Upsell",,(281) 492-2016,https://www.lubys.com/houston-katy-south-mason,"🎉 Your Luby's Kids Deal is LIVE on eKaty!","Hi Luby's team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Luby's - Quick question","Hi Luby's team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""American"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Luby's - Your spot is about to be taken","Hi Luby's team,

**This is my last email.**

I've reached out a couple times about getting Luby's featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/luby-s?claim=true"
cmhcu3sk2001veqk6n2s0b57i,"Las Mañanitas Mexican Restaurant","Family-Friendly Upsell",,(281) 492-7463,https://lasmananitasmexicanrestaurant.com/,"🎉 Your Las Mañanitas Mexican Restaurant Kids Deal is LIVE on eKaty!","Hi Las Mañanitas Mexican Restaurant team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Las Mañanitas Mexican Restaurant - Quick question","Hi Las Mañanitas Mexican Restaurant team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""Mexican"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Las Mañanitas Mexican Restaurant - Your spot is about to be taken","Hi Las Mañanitas Mexican Restaurant team,

**This is my last email.**

I've reached out a couple times about getting Las Mañanitas Mexican Restaurant featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/las-ma-anitas-mexican-restaurant?claim=true"
cmhcu3skd001xeqk6iuj3fc2v,"Lupe Tortilla Mexican Restaurant","Family-Friendly Upsell",,(281) 392-2322,https://originallupetortilla.com/,"🎉 Your Lupe Tortilla Mexican Restaurant Kids Deal is LIVE on eKaty!","Hi Lupe Tortilla Mexican Restaurant team,

Great news! Your kids deal is now live on eKaty.com and getting views from local families.

**This month's stats:**
• 3,500+ parents searched ""kids eat free Katy""
• 1,200+ families viewed our Kids Deals page
• Your listing is currently in the ""All Deals"" section

**But here's the opportunity you're missing:**

Featured restaurants get:
✅ **3x more clicks** (top of search results)
✅ **Priority placement** in ""Kids Eat Free"" emails (sent to 5,000+ local families)
✅ **Homepage carousel** featuring (10,000+ monthly views)
✅ **""Top Pick"" badge** that builds instant trust

**Real Results from Featured Restaurants:**
""We upgraded to Featured and saw a 40% increase in family dinner reservations within 2 weeks!"" - Russo's Pizzeria

**Upgrade to Premium Featured for $199/month:**
→ Get 3x more visibility
→ Dominate family search results
→ Limited to only 10 featured restaurants per category

**Special Offer:**
Mention code ""FAMILY50"" for 50% off your first month ($99.50)

Ready to capture more family diners?

Best,
James
eKaty.com
james@ekaty.com","Re: Lupe Tortilla Mexican Restaurant - Quick question","Hi Lupe Tortilla Mexican Restaurant team,

I sent you an email a few days ago about getting more visibility on eKaty.com.

**Quick question:** What's holding you back from claiming your profile?

Is it:
→ Not sure it's worth it?
→ Too busy right now?
→ Want to see proof it works?
→ Have questions about pricing?

Let me know and I'll help!

Also, here are some quick stats from this week:
• 12,450 restaurant searches on eKaty.com
• 4,200 ""kids eat free"" searches
• 2,800 ""happy hour near me"" searches
• 1,500 ""Mexican"" searches

Your competitors are capturing these customers.

Want to grab your share?

Best,
James
eKaty.com
james@ekaty.com

P.S. - Still offering 50% off first month for quick decisions!","[FINAL] Lupe Tortilla Mexican Restaurant - Your spot is about to be taken","Hi Lupe Tortilla Mexican Restaurant team,

**This is my last email.**

I've reached out a couple times about getting Lupe Tortilla Mexican Restaurant featured on eKaty.com.

**Here's the situation:**
• We have limited Featured spots available
• Your competitors are signing up
• The 50% off offer expires in 48 hours
• After that, full price ($99/month) or the spot goes to someone else

**Decision time:**
→ Say YES: Get featured, capture 10,000+ monthly diners, grow revenue
→ Say NO: Stay invisible while competitors win

No hard feelings either way, but I wanted to give you one last chance before offering your spot to the next restaurant on our waitlist.

**Reply ""YES"" to this email or click below to claim your spot:**

Best,
James
eKaty.com
james@ekaty.com

P.S. - Even if you're not interested in Featured, at least claim your FREE profile so you show up in search results. Takes 2 minutes:
https://ekaty.com/restaurants/lupe-tortilla-mexican-restaurant?claim=true"
